list_name,name,label,municipiu_filter,postu_adm_filter,suco_filter
Aldeia,Bole_Ha,Bole Ha,Baucau,Laga,30307
Aldeia,Butufalo,Butufalo,Baucau,Laga,30307
Aldeia,Fatiliri,Fatiliri,Baucau,Laga,30307
Aldeia,Heu-Uai,Heu-Uai,Baucau,Laga,30307
Aldeia,Laicua,Laicua,Baucau,Laga,30307
Aldeia,Bulubai,Bulubai,Baucau,Laga,30308
Aldeia,Caicasalari,Caicasalari,Baucau,Laga,30308
Aldeia,Iti-Daho,Iti-Daho,Baucau,Laga,30308
Aldeia,Samaguia,Samaguia,Baucau,Laga,30308
Aldeia,Assa-Loqui,Assa-Loqui,Baucau,Quelicai,30401
Aldeia,Caranu,Caranu,Baucau,Quelicai,30401
Aldeia,Mumana,Mumana,Baucau,Quelicai,30401
Aldeia,Telaha,Telaha,Baucau,Quelicai,30401
Aldeia,Abo_Cairedo,Abo Cairedo,Baucau,Quelicai,30402
Aldeia,Abo-Da'E-Mena,Abo-Da'E-Mena,Baucau,Quelicai,30402
Aldeia,Abo-Lir,Abo-Lir,Baucau,Quelicai,30402
Aldeia,Abo-Matebian,Abo-Matebian,Baucau,Quelicai,30402
Aldeia,Boralai,Boralai,Baucau,Quelicai,30403
Aldeia,Uligata,Uligata,Baucau,Quelicai,30403
Aldeia,Vecubuti,Vecubuti,Baucau,Quelicai,30403
Aldeia,Butileo,Butileo,Baucau,Quelicai,30404
Aldeia,Laua-Liu,Laua-Liu,Baucau,Quelicai,30404
Aldeia,Saraida,Saraida,Baucau,Quelicai,30404
Aldeia,Lialura,Lialura,Baucau,Quelicai,30405
Aldeia,Osso-Messa,Osso-Messa,Baucau,Quelicai,30405
Aldeia,Eu-Afa,Eu-Afa,Baucau,Quelicai,30406
Aldeia,Fae-Ua,Fae-Ua,Baucau,Quelicai,30406
Aldeia,Laculela,Laculela,Baucau,Quelicai,30406
Aldeia,Saebere,Saebere,Baucau,Quelicai,30406
Aldeia,Uadaboru,Uadaboru,Baucau,Quelicai,30406
Aldeia,Lacodala,Lacodala,Baucau,Quelicai,30407
Aldeia,Mucububo,Mucububo,Baucau,Quelicai,30407
Aldeia,Uaule,Uaule,Baucau,Quelicai,30407
Aldeia,Dara-Oma,Dara-Oma,Baucau,Quelicai,30408
Aldeia,Lego,Lego,Baucau,Quelicai,30408
Aldeia,Saua-Cassa,Saua-Cassa,Baucau,Quelicai,30408
Aldeia,Ulu-Soro,Ulu-Soro,Baucau,Quelicai,30408
Aldeia,Baticassa,Baticassa,Baucau,Quelicai,30409
Aldeia,Uaidaba,Uaidaba,Baucau,Quelicai,30409
Aldeia,Uata-Liu,Uata-Liu,Baucau,Quelicai,30409
Aldeia,Dauaduca,Dauaduca,Baucau,Quelicai,30410
Aldeia,Dessa,Dessa,Baucau,Quelicai,30410
Aldeia,Maluro,Maluro,Baucau,Quelicai,30410
Aldeia,Ossoliro,Ossoliro,Baucau,Quelicai,30410
Aldeia,Lau-Mana,Lau-Mana,Baucau,Quelicai,30411
Aldeia,Lebenei,Lebenei,Baucau,Quelicai,30411
Aldeia,Manome,Manome,Baucau,Quelicai,30411
Aldeia,Ruta,Ruta,Baucau,Quelicai,30411
Aldeia,Uaidora,Uaidora,Baucau,Quelicai,30411
Aldeia,Bocilai,Bocilai,Baucau,Quelicai,30412
Aldeia,Defadae,Defadae,Baucau,Quelicai,30412
Aldeia,Macalira,Macalira,Baucau,Quelicai,30412
Aldeia,Loilubo-Uagua,Loilubo-Uagua,Baucau,Quelicai,30413
Aldeia,Namanei,Namanei,Baucau,Quelicai,30413
Aldeia,Samafalo,Samafalo,Baucau,Quelicai,30413
Aldeia,Ua-Robo,Ua-Robo,Baucau,Quelicai,30413
Aldeia,Cirilaco,Cirilaco,Baucau,Quelicai,30414
Aldeia,Daicou,Daicou,Baucau,Quelicai,30414
Aldeia,Loirae,Loirae,Baucau,Quelicai,30414
Aldeia,Ua-Sufa,Ua-Sufa,Baucau,Quelicai,30414
Aldeia,Caranu,Caranu,Baucau,Quelicai,30415
Aldeia,Gamana,Gamana,Baucau,Quelicai,30415
Aldeia,Gugulai,Gugulai,Baucau,Quelicai,30415
Aldeia,Sialimo,Sialimo,Baucau,Quelicai,30415
Aldeia,Bahamori,Bahamori,Baucau,Vemasse,30501
Aldeia,Caicua,Caicua,Baucau,Vemasse,30501
Aldeia,Caitaranau,Caitaranau,Baucau,Vemasse,30502
Aldeia,Nunoti,Nunoti,Baucau,Vemasse,30502
Aldeia,Uaidau,Uaidau,Baucau,Vemasse,30502
Aldeia,Caidenulale,Caidenulale,Baucau,Vemasse,30503
Aldeia,Hoineuai,Hoineuai,Baucau,Vemasse,30503
Aldeia,Lolinuno,Lolinuno,Baucau,Vemasse,30503
Aldeia,Uaicnassa,Uaicnassa,Baucau,Vemasse,30503
Aldeia,Uma_Ana_Ico,Uma Ana Ico,Baucau,Vemasse,30503
Aldeia,Bahamori,Bahamori,Baucau,Vemasse,30504
Aldeia,Haunau,Haunau,Baucau,Vemasse,30504
Aldeia,Ostico,Ostico,Baucau,Vemasse,30504
Aldeia,Lari,Lari,Baucau,Vemasse,30505
Aldeia,Mota,Mota,Baucau,Vemasse,30505
Aldeia,Bahalale,Bahalale,Baucau,Vemasse,30506
Aldeia,Naulale,Naulale,Baucau,Vemasse,30506
Aldeia,Uaiharabo'O,Uaiharabo'O,Baucau,Vemasse,30506
Aldeia,Betulale,Betulale,Baucau,Vemasse,30507
Aldeia,Lor,Lor,Baucau,Vemasse,30507
Aldeia,Oralan,Oralan,Baucau,Vemasse,30507
Aldeia,Raha,Raha,Baucau,Vemasse,30507
Aldeia,Uaibobo,Uaibobo,Baucau,Venilale,30601
Aldeia,Uaicana,Uaicana,Baucau,Venilale,30601
Aldeia,Uataula,Uataula,Baucau,Venilale,30601
Aldeia,Uatubela_Oli,Uatubela Oli,Baucau,Venilale,30601
Aldeia,Uma_Ana_Ico,Uma Ana Ico,Baucau,Venilale,30601
Aldeia,Caimale-Ho'O,Caimale-Ho'O,Baucau,Venilale,30602
Aldeia,Cumo-Oli,Cumo-Oli,Baucau,Venilale,30602
Aldeia,Laco-Uma,Laco-Uma,Baucau,Venilale,30602
Aldeia,Lia-Oli,Lia-Oli,Baucau,Venilale,30602
Aldeia,Neo-Ho'O,Neo-Ho'O,Baucau,Venilale,30602
Aldeia,Uai-Toqui,Uai-Toqui,Baucau,Venilale,30602
Aldeia,Bahadato,Bahadato,Baucau,Venilale,30603
Aldeia,Osso-Uaque,Osso-Uaque,Baucau,Venilale,30603
Aldeia,Uai-To-Bono,Uai-To-Bono,Baucau,Venilale,30603
Aldeia,Uatulia-Ana,Uatulia-Ana,Baucau,Venilale,30603
Aldeia,Aca_Uatu,Aca Uatu,Baucau,Venilale,30604
Aldeia,Luli_Bau,Luli Bau,Baucau,Venilale,30604
Aldeia,Ualae,Ualae,Baucau,Venilale,30604
Aldeia,Uatu_Missa,Uatu Missa,Baucau,Venilale,30604
Aldeia,Caihurulale_De_Baixo,Caihurulale De Baixo,Baucau,Venilale,30605
Aldeia,Caihurulale_De_Cima,Caihurulale De Cima,Baucau,Venilale,30605
Aldeia,Caubai,Caubai,Baucau,Venilale,30605
Aldeia,Luha_Oli,Luha Oli,Baucau,Venilale,30605
Aldeia,Lia_Bala,Lia Bala,Baucau,Venilale,30606
Aldeia,Ossogori,Ossogori,Baucau,Venilale,30606
Aldeia,Uai-Tali-Bu'U,Uai-Tali-Bu'U,Baucau,Venilale,30606
Aldeia,Uatu_Uasa,Uatu Uasa,Baucau,Venilale,30606
Aldeia,Betunau,Betunau,Baucau,Venilale,30607
Aldeia,Quele-Boro-Uai,Quele-Boro-Uai,Baucau,Venilale,30607
Aldeia,Uai-Te,Uai-Te,Baucau,Venilale,30607
Aldeia,Uatu-Nau,Uatu-Nau,Baucau,Venilale,30607
Aldeia,Caihula,Caihula,Baucau,Venilale,30608
Aldeia,Nuno_Doco,Nuno Doco,Baucau,Venilale,30608
Aldeia,Osso-Gui-Gui,Osso-Gui-Gui,Baucau,Venilale,30608
Aldeia,Venilale,Venilale,Baucau,Venilale,30608
Aldeia,Aidabaleten,Aidabaleten,Bobonaro,Atabae,40101
Aldeia,Biacou,Biacou,Bobonaro,Atabae,40101
Aldeia,Harame,Harame,Bobonaro,Atabae,40101
Aldeia,Meguir,Meguir,Bobonaro,Atabae,40101
Aldeia,Sulilaran,Sulilaran,Bobonaro,Atabae,40101
Aldeia,Tasi_Mean,Tasi Mean,Bobonaro,Atabae,40101
Aldeia,Tutubaba,Tutubaba,Bobonaro,Atabae,40101
Aldeia,Fatubeis,Fatubeis,Bobonaro,Atabae,40102
Aldeia,Helesu,Helesu,Bobonaro,Atabae,40102
Aldeia,Lolocolo,Lolocolo,Bobonaro,Atabae,40102
Aldeia,Made_Bau,Made Bau,Bobonaro,Atabae,40102
Aldeia,Saburapo,Saburapo,Bobonaro,Atabae,40102
Aldeia,Aidabaleten,Aidabaleten,Bobonaro,Atabae,40103
Aldeia,Aidabasalala,Aidabasalala,Bobonaro,Atabae,40103
Aldeia,Biamaraen,Biamaraen,Bobonaro,Atabae,40103
Aldeia,Boloi,Boloi,Bobonaro,Atabae,40103
Aldeia,Faturase,Faturase,Bobonaro,Atabae,40104
Aldeia,Limanaro,Limanaro,Bobonaro,Atabae,40104
Aldeia,Rairobo,Rairobo,Bobonaro,Atabae,40104
Aldeia,Vilamaria,Vilamaria,Bobonaro,Atabae,40104
Aldeia,Amandato,Amandato,Bobonaro,Balibo,40201
Aldeia,Atara,Atara,Bobonaro,Balibo,40201
Aldeia,Balibo_Vila,Balibo Vila,Bobonaro,Balibo,40201
Aldeia,Belola,Belola,Bobonaro,Balibo,40201
Aldeia,Builekun,Builekun,Bobonaro,Balibo,40201
Aldeia,Fatuk_Laran,Fatuk Laran,Bobonaro,Balibo,40201
Aldeia,Fatululic,Fatululic,Bobonaro,Balibo,40201
Aldeia,Batugade,Batugade,Bobonaro,Balibo,40202
Aldeia,Lotan,Lotan,Bobonaro,Balibo,40202
Aldeia,Nu_Badac,Nu Badac,Bobonaro,Balibo,40202
Aldeia,Bauai,Bauai,Bobonaro,Balibo,40203
Aldeia,Futatas,Futatas,Bobonaro,Balibo,40203
Aldeia,Lalis,Lalis,Bobonaro,Balibo,40203
Aldeia,Manehat,Manehat,Bobonaro,Balibo,40203
Aldeia,Rai_Luli,Rai Luli,Bobonaro,Balibo,40203
Aldeia,Aiasa,Aiasa,Bobonaro,Balibo,40204
Aldeia,Faloai,Faloai,Bobonaro,Balibo,40204
Aldeia,Feric_Catuas,Feric Catuas,Bobonaro,Balibo,40204
Aldeia,Mohac,Mohac,Bobonaro,Balibo,40204
Aldeia,Rai_Ulun,Rai Ulun,Bobonaro,Balibo,40204
Aldeia,Bour,Bour,Bobonaro,Balibo,40205
Aldeia,Duaderoc,Duaderoc,Bobonaro,Balibo,40205
Aldeia,Faturui,Faturui,Bobonaro,Balibo,40205
Aldeia,Raifatuc,Raifatuc,Bobonaro,Balibo,40205
Aldeia,Caco,Caco,Bobonaro,Balibo,40206
Aldeia,Palaca,Palaca,Bobonaro,Balibo,40206
Aldeia,Subaleco,Subaleco,Bobonaro,Balibo,40206
Aldeia,Ai-Assa,Ai-Assa,Bobonaro,Bobonaro,40301
Aldeia,Aisalgusun,Aisalgusun,Bobonaro,Bobonaro,40301
Aldeia,Laho,Laho,Bobonaro,Bobonaro,40301
Aldeia,Mazop,Mazop,Bobonaro,Bobonaro,40301
Aldeia,Oalgomo,Oalgomo,Bobonaro,Bobonaro,40301
Aldeia,Odelgomo,Odelgomo,Bobonaro,Bobonaro,40301
Aldeia,Atuaben,Atuaben,Bobonaro,Bobonaro,40302
Aldeia,Talite,Talite,Bobonaro,Bobonaro,40302
Aldeia,Lactil,Lactil,Bobonaro,Bobonaro,40303
Aldeia,Lesigatal,Lesigatal,Bobonaro,Bobonaro,40303
Aldeia,Tuluata,Tuluata,Bobonaro,Bobonaro,40303
Aldeia,Atumnaro,Atumnaro,Bobonaro,Bobonaro,40304
Aldeia,Carabau,Carabau,Bobonaro,Bobonaro,40304
Aldeia,Nunubuti,Nunubuti,Bobonaro,Bobonaro,40304
Aldeia,Tasibalu,Tasibalu,Bobonaro,Bobonaro,40304
Aldeia,Udu-Ai,Udu-Ai,Bobonaro,Bobonaro,40304
Aldeia,Atublogo,Atublogo,Bobonaro,Bobonaro,40305
Aldeia,Beamoas,Beamoas,Bobonaro,Bobonaro,40305
Aldeia,Lo'O_Dasi,Lo'O Dasi,Bobonaro,Bobonaro,40305
Aldeia,Manunia,Manunia,Bobonaro,Bobonaro,40305
Aldeia,Tegoabe,Tegoabe,Bobonaro,Bobonaro,40305
Aldeia,Aimeta,Aimeta,Bobonaro,Bobonaro,40306
Aldeia,Oboe,Oboe,Bobonaro,Bobonaro,40306
Aldeia,Ilat-Laun,Ilat-Laun,Bobonaro,Bobonaro,40307
Aldeia,Purugoa,Purugoa,Bobonaro,Bobonaro,40307
Aldeia,Tunero,Tunero,Bobonaro,Bobonaro,40307
Aldeia,Butuc,Butuc,Bobonaro,Bobonaro,40308
Aldeia,Holbese,Holbese,Bobonaro,Bobonaro,40308
Aldeia,Holsa_Taz,Holsa Taz,Bobonaro,Bobonaro,40308
Aldeia,Leber-Taz,Leber-Taz,Bobonaro,Bobonaro,40308
Aldeia,Mabelis,Mabelis,Bobonaro,Bobonaro,40308
Aldeia,Galitaz,Galitaz,Bobonaro,Bobonaro,40309
Aldeia,Heliquei,Heliquei,Bobonaro,Bobonaro,40309
Aldeia,Olo-Olo,Olo-Olo,Bobonaro,Bobonaro,40309
Aldeia,Tazgolo,Tazgolo,Bobonaro,Bobonaro,40309
Aldeia,Gumer,Gumer,Bobonaro,Bobonaro,40310
Aldeia,Lourba_Leten,Lourba Leten,Bobonaro,Bobonaro,40310
Aldeia,Sordoli,Sordoli,Bobonaro,Bobonaro,40310
Aldeia,Zo-Belis,Zo-Belis,Bobonaro,Bobonaro,40310
Aldeia,Atu_Lara,Atu Lara,Bobonaro,Bobonaro,40311
Aldeia,Hatu-Udu,Hatu-Udu,Bobonaro,Bobonaro,40311
Aldeia,Licaubu,Licaubu,Bobonaro,Bobonaro,40311
Aldeia,Maliubu,Maliubu,Bobonaro,Bobonaro,40311
Aldeia,Nunupa,Nunupa,Bobonaro,Bobonaro,40311
Aldeia,Malilu,Malilu,Bobonaro,Bobonaro,40312
Aldeia,Malilait,Malilait,Bobonaro,Bobonaro,40312
Aldeia,Taimea,Taimea,Bobonaro,Bobonaro,40312
Aldeia,Anapal,Anapal,Bobonaro,Bobonaro,40313
Aldeia,Lonlolo,Lonlolo,Bobonaro,Bobonaro,40313
Aldeia,Molop_Taz,Molop Taz,Bobonaro,Bobonaro,40313
Aldeia,Omelai,Omelai,Bobonaro,Bobonaro,40313
Aldeia,Mologuen,Mologuen,Bobonaro,Bobonaro,40314
Aldeia,Oeleo_Taz,Oeleo Taz,Bobonaro,Bobonaro,40314
Aldeia,Holmesel,Holmesel,Bobonaro,Bobonaro,40315
Aldeia,Mapeop,Mapeop,Bobonaro,Bobonaro,40315
Aldeia,Sibuni,Sibuni,Bobonaro,Bobonaro,40315
Aldeia,Ai-Aras,Ai-Aras,Bobonaro,Bobonaro,40316
Aldeia,Soileco,Soileco,Bobonaro,Bobonaro,40316
Aldeia,Oe-Po,Oe-Po,Bobonaro,Bobonaro,40317
Aldeia,Tapo_Tas,Tapo Tas,Bobonaro,Bobonaro,40317
Aldeia,Atupae,Atupae,Bobonaro,Bobonaro,40318
Aldeia,Bugas,Bugas,Bobonaro,Bobonaro,40318
Aldeia,Tebabui,Tebabui,Bobonaro,Bobonaro,40318
Aldeia,Atubuti,Atubuti,Bobonaro,Cailaco,40401
Aldeia,Biateho,Biateho,Bobonaro,Cailaco,40401
Aldeia,Nuapu,Nuapu,Bobonaro,Cailaco,40401
Aldeia,Tuturema,Tuturema,Bobonaro,Cailaco,40401
Aldeia,Cauloco_Lete,Cauloco Lete,Bobonaro,Cailaco,40402
Aldeia,Sah-Heu,Sah-Heu,Bobonaro,Cailaco,40402
Aldeia,Ilat-Bote,Ilat-Bote,Bobonaro,Cailaco,40403
Aldeia,Malilia,Malilia,Bobonaro,Cailaco,40403
Aldeia,Poetete,Poetete,Bobonaro,Cailaco,40403
Aldeia,Suri-Ubu,Suri-Ubu,Bobonaro,Cailaco,40403
Aldeia,Biaboro,Biaboro,Bobonaro,Cailaco,40404
Aldeia,Melemaga,Melemaga,Bobonaro,Cailaco,40404
Aldeia,Tirimoso,Tirimoso,Bobonaro,Cailaco,40404
Aldeia,Lugululi,Lugululi,Bobonaro,Cailaco,40405
Aldeia,Tapomeac,Tapomeac,Bobonaro,Cailaco,40405
Aldeia,Tatelori,Tatelori,Bobonaro,Cailaco,40405
Aldeia,Berleu,Berleu,Bobonaro,Cailaco,40406
Aldeia,Daulelo,Daulelo,Bobonaro,Cailaco,40406
Aldeia,Liabote,Liabote,Bobonaro,Cailaco,40406
Aldeia,Mude,Mude,Bobonaro,Cailaco,40406
Aldeia,Heda,Heda,Bobonaro,Cailaco,40407
Aldeia,Lesupu,Lesupu,Bobonaro,Cailaco,40407
Aldeia,Daru_Asa,Daru Asa,Bobonaro,Cailaco,40408
Aldeia,Lete_Aituto,Lete Aituto,Bobonaro,Cailaco,40408
Aldeia,Ohoana,Ohoana,Bobonaro,Cailaco,40408
Aldeia,Bou-Tal,Bou-Tal,Bobonaro,Lolotoe,40501
Aldeia,Gole,Gole,Bobonaro,Lolotoe,40501
Aldeia,Oe-Laca,Oe-Laca,Bobonaro,Lolotoe,40501
Aldeia,Atos,Atos,Bobonaro,Lolotoe,40502
Aldeia,Gildapil,Gildapil,Bobonaro,Lolotoe,40502
Aldeia,Anon,Anon,Bobonaro,Lolotoe,40503
Aldeia,Gudataz,Gudataz,Bobonaro,Lolotoe,40503
Aldeia,Oceli,Oceli,Bobonaro,Lolotoe,40503
Aldeia,Zoilpo,Zoilpo,Bobonaro,Lolotoe,40503
Aldeia,Mabelis,Mabelis,Bobonaro,Lolotoe,40504
Aldeia,Mapelai,Mapelai,Bobonaro,Lolotoe,40504
Aldeia,Ozo,Ozo,Bobonaro,Lolotoe,40505
Aldeia,Piron,Piron,Bobonaro,Lolotoe,40505
Aldeia,Tasmil,Tasmil,Bobonaro,Lolotoe,40505
Aldeia,Dilai,Dilai,Bobonaro,Lolotoe,40506
Aldeia,Lupaltaz,Lupaltaz,Bobonaro,Lolotoe,40506
Aldeia,Silagolo,Silagolo,Bobonaro,Lolotoe,40506
Aldeia,Mape,Mape,Bobonaro,Lolotoe,40507
Aldeia,Raimea,Raimea,Bobonaro,Lolotoe,40507
Aldeia,Tepa,Tepa,Bobonaro,Lolotoe,40507
Aldeia,Bilicou,Bilicou,Bobonaro,Maliana,40601
Aldeia,Lolooa,Lolooa,Bobonaro,Maliana,40601
Aldeia,Oplegul,Oplegul,Bobonaro,Maliana,40601
Aldeia,Secar,Secar,Bobonaro,Maliana,40601
Aldeia,Solugolo,Solugolo,Bobonaro,Maliana,40601
Aldeia,Tas,Tas,Bobonaro,Maliana,40601
Aldeia,Galusapulu,Galusapulu,Bobonaro,Maliana,40602
Aldeia,Guenuha'An,Guenuha'An,Bobonaro,Maliana,40602
Aldeia,Aculaca,Aculaca,Bobonaro,Maliana,40602
Aldeia,Lahomea,Lahomea,Bobonaro,Maliana,40602
Aldeia,Maliana,Maliana,Bobonaro,Maliana,40602
Aldeia,Anahun,Anahun,Bobonaro,Maliana,40603
Aldeia,Guenuha'An,Guenuha'An,Bobonaro,Maliana,40603
Aldeia,Rai_Maten,Rai Maten,Bobonaro,Maliana,40603
Aldeia,Rocon,Rocon,Bobonaro,Maliana,40603
Aldeia,Nunutana,Nunutana,Bobonaro,Maliana,40604
Aldeia,Raifun_Foho,Raifun Foho,Bobonaro,Maliana,40604
Aldeia,Raifun_Vila,Raifun Vila,Bobonaro,Maliana,40604
Aldeia,Cor_Luli,Cor Luli,Bobonaro,Maliana,40605
Aldeia,Dai_Tete,Dai Tete,Bobonaro,Maliana,40605
Aldeia,Diruaben,Diruaben,Bobonaro,Maliana,40605
Aldeia,Halecou,Halecou,Bobonaro,Maliana,40605
Aldeia,Ma'A_Hui,Ma'A Hui,Bobonaro,Maliana,40605
Aldeia,Maganutu,Maganutu,Bobonaro,Maliana,40605
Aldeia,Moleana,Moleana,Bobonaro,Maliana,40605
Aldeia,Ritabou,Ritabou,Bobonaro,Maliana,40605
Aldeia,Ritiudu,Ritiudu,Bobonaro,Maliana,40605
Aldeia,Samelaun,Samelaun,Bobonaro,Maliana,40605
Aldeia,Timatan,Timatan,Bobonaro,Maliana,40605
Aldeia,Uat,Uat,Bobonaro,Maliana,40605
Aldeia,Cossal,Cossal,Bobonaro,Maliana,40606
Aldeia,Mabiloa,Mabiloa,Bobonaro,Maliana,40606
Aldeia,Tazmasac,Tazmasac,Bobonaro,Maliana,40606
Aldeia,Lepguen,Lepguen,Bobonaro,Maliana,40607
Aldeia,Manu_Aman,Manu Aman,Bobonaro,Maliana,40607
Aldeia,Pip_Galag_1,Pip Galag 1,Bobonaro,Maliana,40607
Aldeia,Pip_Galag_2,Pip Galag 2,Bobonaro,Maliana,40607
Aldeia,Tunu_Bibi,Tunu Bibi,Bobonaro,Maliana,40607
Aldeia,Uluatin,Uluatin,Bobonaro,Maliana,40607
Aldeia,Aitoun,Aitoun,Covalima,Fatululic,50101
Aldeia,Beco,Beco,Covalima,Fatululic,50101
Aldeia,Beidasi,Beidasi,Covalima,Fatululic,50101
Aldeia,Fatuloro,Fatuloro,Covalima,Fatululic,50102
Aldeia,Holba,Holba,Covalima,Fatululic,50102
Aldeia,Lia_Nain,Lia Nain,Covalima,Fatululic,50102
Aldeia,Macous,Macous,Covalima,Fatululic,50102
Aldeia,Taroman,Taroman,Covalima,Fatululic,50102
Aldeia,Baleo_Quic,Baleo Quic,Covalima,Fatumean,50201
Aldeia,Belulic_Craic,Belulic Craic,Covalima,Fatumean,50201
Aldeia,Clau_Halec,Clau Halec,Covalima,Fatumean,50201
Aldeia,Mane_Quic,Mane Quic,Covalima,Fatumean,50201
Aldeia,Fatumea,Fatumea,Covalima,Fatumean,50202
Aldeia,Lebo,Lebo,Covalima,Fatumean,50202
Aldeia,Moata_Ulun,Moata Ulun,Covalima,Fatumean,50202
Aldeia,Rai_Oan,Rai Oan,Covalima,Fatumean,50202
Aldeia,Halic_Nai,Halic Nai,Covalima,Fatumean,50203
Aldeia,Macocon,Macocon,Covalima,Fatumean,50203
Aldeia,Nanu,Nanu,Covalima,Fatumean,50203
Aldeia,Tradu_Cama,Tradu Cama,Covalima,Fatumean,50203
Aldeia,Aitos,Aitos,Covalima,Fohorem,50301
Aldeia,Fatulidun,Fatulidun,Covalima,Fohorem,50301
Aldeia,Hali-Laran,Hali-Laran,Covalima,Fohorem,50301
Aldeia,Fatuc_Cabuar_Craic,Fatuc Cabuar Craic,Covalima,Fohorem,50302
Aldeia,Fatuc_Cabuar_Leten,Fatuc Cabuar Leten,Covalima,Fohorem,50302
Aldeia,Natardic,Natardic,Covalima,Fohorem,50302
Aldeia,Fatuc_Bitic_Laran,Fatuc Bitic Laran,Covalima,Fohorem,50303
Aldeia,Fatuc_Laran,Fatuc Laran,Covalima,Fohorem,50303
Aldeia,Lo'O_Hali,Lo'O Hali,Covalima,Fohorem,50303
Aldeia,Loroquida,Loroquida,Covalima,Fohorem,50303
Aldeia,Sadahur,Sadahur,Covalima,Fohorem,50303
Aldeia,Au-Lulic,Au-Lulic,Covalima,Fohorem,50304
Aldeia,Cacaut,Cacaut,Covalima,Fohorem,50304
Aldeia,Calobor,Calobor,Covalima,Fohorem,50304
Aldeia,Fatuc_Laran,Fatuc Laran,Covalima,Fohorem,50304
Aldeia,Busado,Busado,Covalima,Maucatar,50401
Aldeia,Dais,Dais,Covalima,Maucatar,50401
Aldeia,Du'Ut,Du'Ut,Covalima,Maucatar,50401
Aldeia,Gazolo,Gazolo,Covalima,Maucatar,50401
Aldeia,Ila,Ila,Covalima,Maucatar,50401
Aldeia,Loloba,Loloba,Covalima,Maucatar,50401
Aldeia,Loloua,Loloua,Covalima,Maucatar,50401
Aldeia,Fatuc_Oan,Fatuc Oan,Covalima,Maucatar,50402
Aldeia,Hatu,Hatu,Covalima,Maucatar,50402
Aldeia,Lela,Lela,Covalima,Maucatar,50402
Aldeia,Leogore,Leogore,Covalima,Maucatar,50402
Aldeia,Manulor,Manulor,Covalima,Maucatar,50402
Aldeia,Nainare,Nainare,Covalima,Maucatar,50402
Aldeia,Lohorai,Lohorai,Covalima,Maucatar,50403
Aldeia,Maior/Cunain,Maior/Cunain,Covalima,Maucatar,50403
Aldeia,Matai,Matai,Covalima,Maucatar,50403
Aldeia,Quiar,Quiar,Covalima,Maucatar,50403
Aldeia,Baulela,Baulela,Covalima,Maucatar,50404
Aldeia,Foho_Rua,Foho Rua,Covalima,Maucatar,50404
Aldeia,Ogues,Ogues,Covalima,Maucatar,50404
Aldeia,Orun,Orun,Covalima,Maucatar,50404
Aldeia,Soga,Soga,Covalima,Maucatar,50404
Aldeia,Aidantuic,Aidantuic,Covalima,Suai,50501
Aldeia,Beco,Beco,Covalima,Suai,50501
Aldeia,Bibiatan,Bibiatan,Covalima,Suai,50501
Aldeia,Haemanu,Haemanu,Covalima,Suai,50501
Aldeia,Halic,Halic,Covalima,Suai,50501
Aldeia,Holbolu,Holbolu,Covalima,Suai,50501
Aldeia,Leoualu,Leoualu,Covalima,Suai,50501
Aldeia,Maucola,Maucola,Covalima,Suai,50501
Aldeia,Teda,Teda,Covalima,Suai,50501
Aldeia,Tobur,Tobur,Covalima,Suai,50501
Aldeia,Zuuac,Zuuac,Covalima,Suai,50501
Aldeia,Ailoc_Laran,Ailoc Laran,Covalima,Suai,50502
Aldeia,Fatuisin,Fatuisin,Covalima,Suai,50502
Aldeia,Manequin,Manequin,Covalima,Suai,50502
Aldeia,Sanfuc,Sanfuc,Covalima,Suai,50502
Aldeia,Ahinarai,Ahinarai,Covalima,Suai,50503
Aldeia,Asumaten,Asumaten,Covalima,Suai,50503
Aldeia,Asurai,Asurai,Covalima,Suai,50503
Aldeia,Busacucun,Busacucun,Covalima,Suai,50503
Aldeia,Laconac_Babu,Laconac Babu,Covalima,Suai,50503
Aldeia,Laconac_Besic,Laconac Besic,Covalima,Suai,50503
Aldeia,Lo'Oque,Lo'Oque,Covalima,Suai,50503
Aldeia,Lontale,Lontale,Covalima,Suai,50503
Aldeia,Tabacolot,Tabacolot,Covalima,Suai,50503
Aldeia,Bonuc,Bonuc,Covalima,Suai,50504
Aldeia,Holba,Holba,Covalima,Suai,50504
Aldeia,Meop,Meop,Covalima,Suai,50504
Aldeia,Mucbelis,Mucbelis,Covalima,Suai,50504
Aldeia,Roec,Roec,Covalima,Suai,50504
Aldeia,Acar_Laran,Acar Laran,Covalima,Suai,50505
Aldeia,Lo'O,Lo'O,Covalima,Suai,50505
Aldeia,Mane_Icun,Mane Icun,Covalima,Suai,50505
Aldeia,Sucabe_Laran,Sucabe Laran,Covalima,Suai,50505
Aldeia,Suco_Loro,Suco Loro,Covalima,Suai,50505
Aldeia,Baer,Baer,Covalima,Tilomar,50601
Aldeia,Fatuc_Metan,Fatuc Metan,Covalima,Tilomar,50601
Aldeia,Foholulic,Foholulic,Covalima,Tilomar,50601
Aldeia,Maubesi,Maubesi,Covalima,Tilomar,50601
Aldeia,Niquiir,Niquiir,Covalima,Tilomar,50601
Aldeia,Uala,Uala,Covalima,Tilomar,50601
Aldeia,Uetaba,Uetaba,Covalima,Tilomar,50601
Aldeia,Cauauman,Cauauman,Covalima,Tilomar,50602
